MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Target,Xgrp
2.4583,35.0,4.04,0.96,261.0,2.61,0.75,1.0
1.91,46.0,5.0,1.004132231,523.0,2.161157025,0.639,1.0
3.6042,21.0,5.619883041,1.005847953,1051.0,3.073099415,1.833,1.0
2.1949,22.0,5.19379845,1.246124031,1644.0,3.186046512,1.271,1.0
3.825,34.0,6.247058824,1.109803922,872.0,3.419607843,2.167,1.0
5.1529,32.0,6.337477798,1.04973357,1741.0,3.092362345,2.596,1.0
2.2443,39.0,3.044871795,0.961538462,1366.0,4.378205128,1.466,1.0
2.4036,18.0,4.912969283,0.986348123,1399.0,2.387372014,1.054,1.0
3.929,16.0,4.638222222,1.055111111,2701.0,2.400888889,1.431,1.0
3.099,42.0,4.403314917,1.019337017,952.0,2.629834254,3.354,1.0
2.4519,39.0,4.52739726,0.969178082,642.0,2.198630137,0.851,1.0
4.6694,28.0,6.181425486,1.032397408,1384.0,2.989200864,1.582,1.0
3.2241,28.0,4.188376754,1.139612558,2549.0,1.702738811,2.958,1.0
1.9044,52.0,4.478947368,1.0,731.0,3.847368421,0.649,1.0
3.2663,19.0,3.604912999,1.060388946,1820.0,1.862845445,3.375,1.0
2.8214,13.0,5.028616852,1.152623211,1675.0,2.662957075,1.219,1.0
2.6563,36.0,3.072607261,0.920792079,778.0,2.567656766,1.55,1.0
2.075,43.0,4.624641834,1.146131805,926.0,2.653295129,0.951,1.0
2.9321,14.0,4.778058008,1.021437579,2551.0,3.216897856,1.442,1.0
5.27,26.0,5.721100917,0.968807339,1546.0,2.836697248,2.094,1.0
2.8981,26.0,3.099431818,1.0,1638.0,2.326704545,2.298,1.0
4.0238,15.0,3.849056604,1.027253669,942.0,1.974842767,1.825,1.0
3.2369,17.0,4.46567718,1.012059369,3013.0,2.794990724,1.678,1.0
2.8135,52.0,4.584329349,1.041168659,2987.0,3.966799469,2.603,1.0
3.7125,31.0,5.336349925,0.992458522,1715.0,2.586726998,0.98,1.0
2.9219,38.0,4.205882353,0.995098039,1250.0,6.12745098,1.379,1.0
3.1012,34.0,3.692307692,0.946745562,1960.0,5.798816568,1.404,1.0
1.3684,52.0,4.082644628,1.169421488,475.0,1.962809917,2.583,1.0
4.0603,37.0,6.164670659,1.04491018,825.0,2.47005988,2.252,1.0
2.5476,25.0,4.770833333,1.03125,657.0,2.28125,0.979,1.0
2.0486,42.0,4.385057471,1.097701149,754.0,4.333333333,1.018,1.0
5.4346,17.0,6.261168385,1.505154639,578.0,1.986254296,4.286,1.0
2.7121,20.0,3.347131445,1.088598402,5349.0,3.88453159,1.694,1.0
2.183,16.0,6.300675676,1.396959459,1346.0,2.273648649,1.135,1.0
2.6528,45.0,4.154285714,0.96,520.0,2.971428571,3.0,1.0
2.3365,22.0,6.468085106,1.180851064,1076.0,3.815602837,0.696,1.0
6.3249,15.0,6.869070209,1.045540797,4178.0,2.642631246,2.621,1.0
4.9286,43.0,5.980487805,1.190243902,491.0,2.395121951,3.07,1.0
2.7443,31.0,4.111764706,1.094117647,460.0,2.705882353,0.942,1.0
5.5792,35.0,5.469740634,0.991354467,1123.0,3.236311239,2.184,1.0
6.6478,21.0,7.030921053,1.013157895,4552.0,2.994736842,3.334,1.0
5.1837,6.0,6.364681296,1.063740857,2064.0,2.156739812,2.598,1.0
4.625,25.0,5.952848723,1.04518664,1668.0,3.277013752,2.296,1.0
6.8806,16.0,8.273631841,1.042288557,1272.0,3.164179104,3.435,1.0
2.3935,14.0,4.762195122,1.137195122,609.0,1.856707317,1.25,1.0
5.0,44.0,6.388429752,0.991735537,405.0,3.347107438,4.471,1.0
1.7115,51.0,3.359580052,1.107611549,1560.0,4.094488189,1.25,1.0
3.8108,23.0,5.439316239,0.962393162,1525.0,2.606837607,0.904,1.0
0.9463,43.0,4.614973262,1.101604278,788.0,4.213903743,0.95,1.0
1.6875,42.0,4.322033898,0.966101695,590.0,3.333333333,1.135,1.0
3.0625,37.0,5.275,0.9875,211.0,2.6375,1.597,1.0
2.5643,32.0,6.164904863,1.11627907,1466.0,3.099365751,2.0,1.0
1.375,26.0,3.675810474,1.039900249,1065.0,2.655860349,0.844,1.0
4.2361,2.0,5.036398467,0.975095785,1044.0,2.0,1.585,1.0
4.8173,16.0,6.121621622,1.006756757,605.0,4.087837838,2.356,1.0
2.5179,26.0,5.334174023,1.037831021,2789.0,3.51702396,1.04,1.0
1.8661,24.0,4.984520124,1.003095975,909.0,2.814241486,0.598,1.0
3.0509,30.0,5.598130841,1.172897196,1019.0,4.761682243,0.827,1.0
6.1873,35.0,5.348432056,0.986062718,816.0,2.843205575,3.121,1.0
2.8342,35.0,3.923076923,1.067155067,2401.0,2.931623932,2.568,1.0
1.8519,52.0,2.654450262,1.104712042,1055.0,2.761780105,0.325,1.0
2.6563,26.0,4.294892916,1.123558484,1401.0,2.308072488,1.841,1.0
4.0911,43.0,3.786786787,0.951951952,836.0,2.510510511,2.246,1.0
4.75,20.0,6.1,1.036956522,1369.0,2.976086957,1.905,1.0
3.1002,21.0,3.419067215,1.090534979,2575.0,1.76611797,1.143,1.0
2.5388,15.0,3.887173397,1.062945368,1872.0,2.22327791,1.19,1.0
4.0,49.0,6.866295265,1.036211699,1018.0,2.835654596,2.968,1.0
3.0313,43.0,6.35,1.116666667,259.0,4.316666667,1.661,1.0
6.439,6.0,7.037116345,1.033547466,4194.0,2.993576017,2.962,1.0
6.5304,36.0,7.217917676,1.06779661,1243.0,3.00968523,4.398,1.0
7.8453,21.0,6.52733119,1.022508039,910.0,2.926045016,3.433,1.0
2.0577,52.0,3.862745098,1.003267974,1029.0,3.362745098,2.146,1.0
6.2263,52.0,6.22826087,1.108695652,232.0,2.52173913,5.00001,1.0
7.4947,4.0,7.31104259,1.054345731,16122.0,3.106957024,3.663,1.0
3.5917,22.0,5.410526316,1.021052632,821.0,2.880701754,1.188,1.0
4.1279,17.0,5.001253133,1.004385965,6437.0,4.03320802,2.239,1.0
6.357,4.0,6.11437247,1.070512821,7301.0,2.463225371,3.225,1.0
3.3512,32.0,4.2243083,1.048418972,2812.0,2.778656126,2.141,1.0
2.6875,31.0,5.657718121,0.939597315,453.0,3.040268456,1.538,1.0
2.7778,19.0,4.616847826,0.967391304,994.0,2.701086957,0.797,1.0
7.4713,26.0,7.982704403,1.006289308,1872.0,2.943396226,3.512,1.0
1.8667,50.0,4.715302491,0.996441281,811.0,2.886120996,0.628,1.0
1.0962,11.0,4.092651757,0.92971246,861.0,2.750798722,0.723,1.0
4.875,18.0,6.028871391,1.091863517,1086.0,2.850393701,3.346,1.0
6.1868,13.0,8.332326284,1.126888218,2119.0,3.200906344,3.202,1.0
3.692,46.0,5.674796748,1.195121951,608.0,2.471544715,2.445,1.0
1.8929,41.0,6.74,1.3,198.0,3.96,1.529,1.0
1.4886,50.0,4.025157233,1.111111111,1525.0,3.19706499,1.288,1.0
1.8333,48.0,5.72,1.171428571,605.0,3.457142857,0.582,1.0
6.1244,20.0,6.330434783,1.043478261,360.0,3.130434783,3.75,1.0
2.5437,43.0,4.662613982,1.167173252,1231.0,3.741641337,0.945,1.0
1.7038,13.0,2.615835777,1.070381232,2158.0,3.164222874,1.181,1.0
9.3092,39.0,7.234285714,1.116190476,975.0,1.857142857,5.00001,1.0
6.0192,33.0,7.04622871,1.107055961,1116.0,2.715328467,3.477,1.0
3.6949,4.0,5.733651226,1.128746594,4631.0,3.154632153,1.158,1.0
4.4408,42.0,4.875379939,0.990881459,814.0,2.474164134,2.16,1.0
4.6389,34.0,4.736111111,0.916666667,491.0,3.409722222,1.738,1.0
2.1607,17.0,5.74695122,1.067073171,953.0,2.905487805,0.614,1.0
1.8015,15.0,4.359635812,1.370257967,1094.0,1.660091047,1.051,1.0
4.2289,25.0,5.154336735,1.151785714,1689.0,2.154336735,4.427,1.0
3.0795,8.0,4.052401747,1.101892285,3565.0,2.594614265,1.615,1.0
3.5052,52.0,3.858244937,1.045323047,2129.0,2.053037608,3.912,1.0
4.2619,17.0,4.59351145,1.028625954,1422.0,2.713740458,1.397,1.0
10.2614,16.0,6.421276596,0.919148936,578.0,2.459574468,4.108,1.0
2.5357,19.0,5.994550409,1.128065395,950.0,2.588555858,0.942,1.0
3.4238,25.0,4.16254417,1.11778563,1880.0,2.214369847,3.37,1.0
3.7734,48.0,5.300829876,1.136929461,1285.0,2.665975104,3.147,1.0
3.8935,27.0,4.840611354,1.135371179,806.0,1.759825328,5.00001,1.0
2.4297,51.0,3.284313725,1.026143791,1227.0,4.009803922,1.625,1.0
10.8805,10.0,7.680360721,1.001002004,3517.0,3.524048096,5.00001,1.0
3.4455,4.0,4.434782609,1.293995859,1176.0,2.434782609,3.25,1.0
3.6474,26.0,3.923076923,0.998211091,1186.0,2.121645796,1.841,1.0
3.6667,50.0,5.422718808,1.046554935,1989.0,3.703910615,2.526,1.0
4.9335,13.0,6.719399538,1.061200924,2228.0,2.572748268,2.981,1.0
2.5,34.0,3.6064,1.008,2984.0,4.7744,1.625,1.0
2.2202,13.0,5.494140625,1.130859375,1385.0,2.705078125,1.0,1.0
2.3562,28.0,4.174545455,1.096363636,1277.0,2.321818182,1.238,1.0
1.4688,8.0,10.0,1.916666667,63.0,2.625,0.538,1.0
4.25,18.0,5.601973684,1.038651316,3704.0,3.046052632,1.692,1.0
4.6563,7.0,3.933530281,0.948301329,1367.0,2.019202363,1.624,1.0
3.851,10.0,4.93678945,1.035925421,6474.0,2.944065484,1.372,1.0
3.8194,34.0,5.034129693,1.088737201,698.0,2.38225256,1.86,1.0
3.1719,38.0,4.620689655,0.988505747,311.0,3.574712644,1.063,1.0
8.0069,52.0,7.224032587,1.030549898,1276.0,2.598778004,4.268,1.0
1.8095,39.0,4.403100775,0.984496124,267.0,2.069767442,0.781,1.0
5.2124,9.0,5.329931973,1.017006803,675.0,2.295918367,1.996,1.0
1.4455,35.0,4.962138085,1.06013363,1567.0,3.489977728,0.541,1.0
1.5515,37.0,3.910679612,0.980582524,1787.0,3.469902913,0.541,1.0
1.4196,18.0,4.575757576,1.024242424,483.0,2.927272727,0.647,1.0
4.875,25.0,5.78125,1.0,85.0,2.65625,2.5,1.0
1.625,52.0,3.032085561,1.032085561,272.0,1.454545455,1.875,1.0
3.2333,48.0,5.045296167,1.027874564,681.0,2.3728223,4.364,1.0
8.7835,52.0,7.539184953,0.937304075,970.0,3.040752351,4.441,1.0
1.9766,27.0,3.685279188,1.0642978,2379.0,4.025380711,1.08,1.0
2.6667,36.0,5.092356688,1.098726115,1086.0,3.458598726,1.491,1.0
2.9073,35.0,4.691558442,1.003246753,795.0,2.581168831,1.57,1.0
5.6327,18.0,6.759916493,1.129436326,2413.0,2.518789144,5.00001,1.0
6.1025,26.0,6.566666667,1.095,1180.0,1.966666667,5.00001,1.0
6.0494,24.0,5.175824176,1.001831502,1738.0,3.183150183,2.404,1.0
7.5925,39.0,7.150462963,0.997685185,1175.0,2.719907407,4.667,1.0
5.5983,24.0,7.266816143,1.033632287,1567.0,3.513452915,2.333,1.0
1.7622,36.0,3.928716904,1.071283096,974.0,1.983706721,2.058,1.0
4.1167,33.0,4.601178782,0.933202358,1367.0,2.685658153,2.155,1.0
2.3468,43.0,4.609547124,1.036719706,1855.0,2.270501836,1.194,1.0
3.1389,35.0,4.813895782,0.952853598,1177.0,2.920595533,1.011,1.0
2.3711,20.0,5.397014925,0.997014925,763.0,2.27761194,1.218,1.0
7.9892,37.0,6.052757794,0.954436451,999.0,2.395683453,5.00001,1.0
3.6161,9.0,5.490079365,1.196428571,2283.0,2.264880952,0.991,1.0
2.9576,25.0,4.566765579,1.034619189,2685.0,2.65578635,1.085,1.0
1.95,50.0,4.814814815,1.026666667,2300.0,3.407407407,1.126,1.0
1.7935,29.0,3.745398773,1.13803681,1822.0,5.588957055,1.625,1.0
4.5368,18.0,4.027256208,1.036947305,3604.0,2.182919443,3.074,1.0
1.9784,37.0,4.988584475,1.038812785,1143.0,2.609589041,0.707,1.0
2.0395,26.0,4.723542117,1.019438445,1339.0,2.892008639,0.679,1.0
2.6875,17.0,4.518181818,0.941818182,1139.0,2.070909091,1.573,1.0
2.1287,17.0,4.063360882,1.110192837,943.0,2.597796143,0.553,1.0
6.3814,8.0,7.606271777,1.069686411,1000.0,3.484320557,1.599,1.0
4.1727,10.0,4.101503759,0.977443609,517.0,1.943609023,3.326,1.0
4.2672,23.0,5.251252087,1.059265442,2818.0,2.352253756,3.919,1.0
9.0243,14.0,7.876106195,0.991150442,764.0,3.380530973,4.277,1.0
2.7353,17.0,5.348148148,1.044444444,523.0,1.937037037,1.924,1.0
10.3983,31.0,7.888888889,1.200617284,1530.0,2.361111111,5.00001,1.0
3.6875,42.0,5.637254902,1.053921569,708.0,3.470588235,1.715,1.0
4.0631,9.0,5.677859391,1.04616999,6241.0,3.274396642,0.882,1.0
2.6563,29.0,4.243478261,0.939130435,308.0,2.67826087,1.031,1.0
5.1769,18.0,6.107806691,1.05204461,1134.0,4.215613383,1.33,1.0
1.8681,42.0,4.37704918,0.961748634,711.0,3.885245902,0.597,1.0
2.2402,25.0,5.005108557,0.975734355,2203.0,2.813537676,0.895,1.0
4.0909,34.0,6.151869159,1.10046729,1313.0,3.067757009,2.329,1.0
5.8509,47.0,5.251655629,1.079470199,334.0,2.21192053,3.178,1.0
4.6127,30.0,5.715919924,0.970448046,2532.0,2.413727359,1.518,1.0
3.6639,25.0,5.126482213,1.117259552,1848.0,2.434782609,2.481,1.0
4.1675,32.0,5.734922861,1.03085554,2927.0,4.105189341,1.425,1.0
2.1189,13.0,4.477919529,1.164867517,2475.0,2.428851816,1.217,1.0
6.2907,15.0,5.974924774,1.040120361,3838.0,3.849548646,2.531,1.0
4.0368,33.0,5.308457711,0.965174129,600.0,2.985074627,1.391,1.0
2.6336,43.0,3.104404568,1.03588907,1919.0,3.13050571,1.743,1.0
3.9917,25.0,5.576363636,1.034545455,1602.0,2.912727273,2.441,1.0
4.6375,15.0,4.350393701,1.059055118,1669.0,1.642716535,3.591,1.0
2.475,16.0,3.466666667,1.066666667,51.0,3.4,2.25,1.0
3.84,42.0,4.315270936,1.064039409,713.0,3.512315271,2.359,1.0
4.0694,16.0,5.651408451,0.992957746,866.0,3.049295775,1.102,1.0
2.5212,18.0,4.90772317,1.011033099,3036.0,3.045135406,1.1,1.0
5.6436,6.0,6.574750831,1.073920266,2741.0,2.276578073,2.786,1.0
3.1573,12.0,4.978303748,1.106508876,2209.0,2.178500986,1.267,1.0
4.3235,25.0,5.524489796,0.946938776,1423.0,2.904081633,1.169,1.0
2.785,32.0,4.172619048,1.083333333,489.0,2.910714286,1.693,1.0
2.9417,39.0,4.081784387,1.081784387,1165.0,2.165427509,2.542,1.0
2.1935,52.0,4.040697674,1.139534884,1767.0,3.424418605,2.432,1.0
2.0833,27.0,5.088235294,1.029411765,117.0,3.441176471,0.45,1.0
2.6716,34.0,3.958847737,1.019547325,2814.0,2.895061728,2.271,1.0
4.6,7.0,5.133333333,0.8,64.0,4.266666667,1.875,1.0
3.3214,47.0,4.912878788,1.106060606,704.0,2.666666667,1.665,1.0
4.7195,6.0,6.745067497,1.326583593,4571.0,2.373312565,1.993,1.0
2.2656,47.0,3.792207792,0.987012987,872.0,3.774891775,1.45,1.0
1.7019,26.0,4.326315789,1.2,448.0,4.715789474,3.5,1.0
3.675,22.0,5.098712446,1.04434907,1539.0,2.201716738,1.524,1.0
2.6493,17.0,3.13215859,1.118942731,327.0,1.440528634,0.675,1.0
2.1979,16.0,6.166666667,1.121212121,704.0,2.133333333,1.464,1.0
4.1295,29.0,5.332361516,1.067055394,1703.0,4.965014577,1.88,1.0
4.0619,17.0,5.979605263,1.014473684,4758.0,3.130263158,1.266,1.0
3.7716,20.0,4.176360225,1.123827392,3625.0,2.267041901,2.429,1.0
3.0125,52.0,4.941780822,1.065068493,660.0,2.260273973,1.844,1.0
2.9647,16.0,7.537023186,1.63500374,3048.0,2.27973074,1.109,1.0
1.1576,44.0,3.279620853,0.976303318,398.0,1.886255924,0.875,1.0
3.2632,38.0,4.848039216,1.205882353,691.0,3.387254902,1.809,1.0
4.89,52.0,6.060679612,0.985436893,1030.0,2.5,5.00001,1.0
3.6071,7.0,4.887774594,1.068767908,5271.0,2.517191977,1.591,1.0
4.4063,9.0,4.564426877,1.043478261,3086.0,2.439525692,2.022,1.0
6.9096,33.0,7.392592593,0.992592593,686.0,2.540740741,3.418,1.0
3.3849,16.0,3.570041609,1.069348128,1129.0,1.565880721,0.969,1.0
1.9233,41.0,3.414012739,1.054140127,1111.0,3.538216561,2.071,1.0
3.625,22.0,5.854545455,1.104545455,593.0,2.695454545,2.337,1.0
2.3536,26.0,2.8265625,1.0,2543.0,3.9734375,5.0,1.0
3.6321,40.0,4.865874363,1.0475382,1305.0,2.215619694,2.091,1.0
2.45,42.0,3.624521073,1.042145594,1191.0,4.563218391,1.32,1.0
7.3719,22.0,7.104591837,1.125,1086.0,2.770408163,3.374,1.0
1.875,18.0,4.285198556,1.111913357,1343.0,4.848375451,0.517,1.0
3.375,8.0,3.709821429,1.03125,404.0,1.803571429,3.5,1.0
4.0583,32.0,5.593220339,1.071186441,904.0,3.06440678,2.362,1.0
1.4531,42.0,4.281376518,1.127530364,1532.0,3.101214575,0.715,1.0
3.3553,21.0,5.517515924,1.017515924,2292.0,3.649681529,1.135,1.0
2.9798,35.0,4.862542955,1.010309278,591.0,2.030927835,3.156,1.0
2.53,45.0,4.864583333,1.1875,893.0,4.651041667,1.403,1.0
2.981,20.0,5.248502994,1.035928144,1977.0,2.959580838,1.291,1.0
1.9286,35.0,4.480662983,1.085635359,1296.0,3.580110497,0.685,1.0
5.7039,19.0,5.674285714,0.994285714,572.0,3.268571429,2.776,1.0
2.6587,26.0,5.930921053,1.302631579,1683.0,2.768092105,0.574,1.0
4.7569,37.0,5.62605042,1.084033613,706.0,2.966386555,2.538,1.0
1.6699,42.0,3.6096823,1.013615734,2327.0,3.520423601,1.08,1.0
6.4631,32.0,6.091476091,1.0,1336.0,2.777546778,3.441,1.0
2.8594,14.0,7.672881356,1.483050847,1640.0,2.779661017,0.817,1.0
4.9867,7.0,4.82674772,1.056231003,3223.0,2.449088146,1.817,1.0
4.1121,40.0,5.436440678,1.042372881,594.0,2.516949153,2.292,1.0
15.0001,37.0,8.761061947,1.0,697.0,3.084070796,5.00001,1.0
2.4044,36.0,5.438448567,1.070826307,2034.0,3.430016863,0.725,1.0
2.507,30.0,3.96375,1.0775,2126.0,2.6575,1.427,1.0
3.087,19.0,5.9569161,1.138321995,1295.0,2.936507937,0.882,1.0
3.2396,33.0,5.46,1.076,825.0,3.3,0.623,1.0
2.8889,30.0,3.639581657,1.055510861,1910.0,1.536604988,3.353,1.0
3.9333,26.0,4.668478261,1.046195652,1022.0,2.777173913,1.961,1.0
2.0852,19.0,3.60461285,1.014827018,1304.0,2.148270181,1.144,1.0
5.4155,23.0,6.541814947,1.116548043,4014.0,3.571174377,2.132,1.0
3.7083,33.0,5.797687861,1.101156069,1410.0,4.075144509,1.655,1.0
3.6292,8.0,5.593659942,1.060518732,2864.0,2.751200768,1.836,1.0
3.942,47.0,5.379069767,1.006976744,947.0,2.202325581,1.433,1.0
1.2813,26.0,3.182108626,1.162939297,366.0,1.169329073,0.467,1.0
3.0214,19.0,4.113662457,1.045924225,2300.0,2.640642939,2.184,1.0
4.8917,45.0,5.918088737,1.129692833,797.0,2.720136519,2.228,1.0
3.0905,12.0,5.12248996,1.0562249,3628.0,2.428380187,1.178,1.0
7.672,42.0,5.958525346,0.986175115,459.0,2.115207373,4.676,1.0
2.9306,23.0,5.62962963,1.324074074,281.0,2.601851852,0.7,1.0
4.45,37.0,5.659949622,1.047858942,1237.0,3.115869018,1.619,1.0
2.4273,27.0,4.846262341,1.064880113,1568.0,2.211565585,1.384,1.0
3.2633,21.0,5.265270506,1.051483421,3795.0,3.311518325,1.297,1.0
2.9896,12.0,5.016863406,1.059021922,1440.0,2.428330523,1.186,1.0
4.8667,34.0,5.712418301,1.0,549.0,3.588235294,1.868,1.0
3.1445,45.0,4.840361446,0.996987952,633.0,1.906626506,4.383,1.0
4.125,37.0,5.525,0.975,612.0,2.55,1.602,1.0
3.2386,13.0,3.537142857,1.08952381,838.0,1.596190476,1.292,1.0
4.875,5.0,5.73151751,0.887159533,842.0,3.276264591,1.381,1.0
5.0,32.0,5.80078125,0.984375,1117.0,2.181640625,2.759,1.0
6.1078,2.0,6.570224719,1.14747191,1970.0,2.766853933,2.19,1.0
3.7804,27.0,5.772466539,0.95793499,1580.0,3.021032505,1.135,1.0
2.267,17.0,5.527114967,1.164859002,1118.0,2.42516269,0.578,1.0
2.3977,52.0,4.211055276,1.221105528,1428.0,2.391959799,4.125,1.0
15.0001,33.0,7.446511628,1.037209302,629.0,2.925581395,5.00001,1.0
2.4943,29.0,5.082840237,1.081360947,1323.0,1.957100592,1.223,1.0
6.3997,50.0,7.37020316,1.148984199,1256.0,2.835214447,5.00001,1.0
3.3839,36.0,5.621621622,0.995495495,672.0,3.027027027,1.059,1.0
5.8123,29.0,6.404517454,1.041067762,1476.0,3.030800821,2.815,1.0
4.7589,16.0,5.200923788,1.025404157,4429.0,3.409545804,1.782,1.0
3.2373,32.0,4.340096618,1.038647343,4119.0,3.979710145,1.831,1.0
3.2937,13.0,6.832786885,1.472131148,834.0,2.73442623,1.142,1.0
3.2307,25.0,3.757716049,1.05787037,3518.0,2.714506173,1.884,1.0
3.6033,39.0,4.570175439,0.969298246,863.0,3.785087719,1.578,1.0
2.108,52.0,5.244680851,0.946808511,189.0,2.010638298,0.838,1.0
4.625,52.0,4.785714286,1.092705167,1145.0,1.740121581,5.00001,1.0
2.8089,30.0,4.4,1.079338843,1997.0,3.300826446,1.206,1.0
5.454,52.0,5.339534884,0.995348837,481.0,2.237209302,2.409,1.0
1.6833,18.0,4.6,1.068421053,572.0,3.010526316,0.71,1.0
4.6315,16.0,6.366520788,1.078774617,2306.0,2.52297593,2.775,1.0
5.8666,37.0,5.824561404,1.096491228,626.0,2.745614035,4.401,1.0
4.3958,52.0,2.117647059,0.926470588,1061.0,15.60294118,2.25,1.0
3.1042,14.0,5.437837838,1.010810811,462.0,2.497297297,1.52,1.0
2.8462,36.0,5.671348315,1.036516854,878.0,2.466292135,0.934,1.0
7.6877,21.0,8.27973749,1.041017227,3645.0,2.990155865,3.677,1.0
4.3429,33.0,5.401206637,1.107088989,1780.0,2.684766214,2.143,1.0
2.3475,34.0,5.274376417,1.068027211,1356.0,3.074829932,0.903,1.0
4.7135,28.0,4.950749465,1.062098501,1344.0,2.877944325,2.032,1.0
3.7125,8.0,6.139534884,1.046511628,782.0,2.273255814,1.75,1.0
2.6288,28.0,4.406976744,1.055232558,1011.0,2.938953488,1.603,1.0
2.5737,30.0,4.685328185,0.930501931,1375.0,2.654440154,0.769,1.0
4.2415,41.0,5.105015674,1.064263323,1237.0,1.938871473,4.096,1.0
4.511,22.0,5.631067961,1.044660194,1445.0,2.805825243,2.968,1.0
3.625,52.0,5.285714286,1.125,143.0,2.553571429,0.686,1.0
2.9583,50.0,5.38028169,1.117370892,579.0,2.718309859,1.726,1.0
6.2452,16.0,6.656903766,0.941422594,926.0,3.874476987,2.663,1.0
3.5,37.0,4.376569038,1.050209205,822.0,3.439330544,2.244,1.0
3.8125,30.0,4.770676692,1.090225564,556.0,2.090225564,3.25,1.0
9.7194,9.0,8.306260575,0.976311337,1981.0,3.351945854,5.00001,1.0
1.625,34.0,2.97761194,1.052238806,482.0,3.597014925,0.675,1.0
3.8676,40.0,5.514195584,1.003154574,914.0,2.883280757,1.84,1.0
3.7687,27.0,5.405405405,0.97972973,1085.0,2.443693694,1.652,1.0
2.2059,35.0,2.748490946,0.997987928,2160.0,4.346076459,1.5,1.0
4.3826,9.0,6.631578947,1.144312394,3275.0,2.780135823,1.466,1.0
1.1557,34.0,4.165242165,1.122507123,1310.0,3.732193732,0.901,1.0
5.1017,17.0,5.895104895,0.986013986,1756.0,4.093240093,2.407,1.0
12.3767,27.0,7.737037037,1.122222222,654.0,2.422222222,5.00001,1.0
3.142,23.0,4.538277512,1.052631579,1109.0,2.653110048,1.795,1.0
4.9306,17.0,4.635245902,0.967213115,622.0,2.549180328,1.585,1.0
5.1118,32.0,5.855491329,0.976878613,436.0,2.520231214,2.269,1.0
5.152,26.0,6.209302326,1.041860465,742.0,3.451162791,1.434,1.0
4.2143,34.0,5.402810304,0.908665105,1168.0,2.735362998,2.454,1.0
6.68,10.0,7.329015544,1.020725389,1510.0,3.911917098,3.595,1.0
3.2396,5.0,5.762973352,1.150070126,3062.0,4.294530154,1.252,1.0
5.0479,22.0,5.135877863,1.054961832,3783.0,2.88778626,2.804,1.0
4.0524,13.0,4.074949359,1.047265361,2946.0,1.989196489,2.139,1.0
5.399,34.0,5.352583587,1.0,965.0,2.933130699,3.585,1.0
5.07,22.0,6.532374101,1.0,832.0,2.992805755,2.33,1.0
2.5213,42.0,3.81655481,1.091722595,1941.0,4.342281879,1.497,1.0
3.6563,17.0,5.901408451,1.133802817,388.0,2.732394366,1.635,1.0
3.225,33.0,4.285714286,1.072083879,2118.0,2.775884666,2.053,1.0
3.4032,37.0,4.172839506,1.055555556,691.0,2.132716049,1.969,1.0
2.2344,52.0,4.337539432,1.441640379,1089.0,3.43533123,2.0,1.0
5.0785,33.0,5.681715576,1.119638826,1158.0,2.613995485,2.895,1.0
4.7703,52.0,5.070904645,0.980440098,1136.0,2.777506112,3.31,1.0
1.695,39.0,2.469512195,0.993902439,686.0,4.182926829,0.948,1.0
5.5843,31.0,5.203240059,1.073637703,1647.0,2.42562592,3.846,1.0
3.7109,11.0,5.717525773,1.004123711,2300.0,2.371134021,1.998,1.0
1.8854,30.0,3.798479087,1.003802281,1011.0,3.844106464,1.375,1.0
1.8333,47.0,3.832369942,1.02504817,1430.0,2.755298651,1.511,1.0
4.3942,44.0,5.206896552,0.987460815,985.0,3.087774295,2.195,1.0
4.065,6.0,6.347670251,1.050179211,935.0,3.35125448,1.482,1.0
2.2847,26.0,6.001420455,1.258522727,1795.0,2.549715909,2.47,1.0
0.813,12.0,4.781094527,1.701492537,315.0,1.567164179,2.75,1.0
5.6234,42.0,5.334224599,1.101604278,794.0,2.122994652,3.796,1.0
2.775,50.0,2.974358974,1.329059829,382.0,1.632478632,2.25,1.0
0.9838,36.0,5.017751479,1.100591716,737.0,4.360946746,0.793,1.0
5.9541,19.0,5.784386617,1.026951673,3152.0,2.92936803,5.00001,1.0
9.8413,32.0,7.170040486,1.014844804,4353.0,2.937246964,5.00001,1.0
4.3158,49.0,5.47826087,1.073913043,1435.0,2.079710145,5.00001,1.0
2.7083,25.0,5.613293051,1.105740181,1311.0,3.960725076,0.878,1.0
2.8977,19.0,5.072674419,1.186046512,2818.0,4.095930233,1.262,1.0
3.5507,24.0,5.121052632,1.052631579,718.0,1.889473684,2.579,1.0
3.5345,52.0,4.513207547,0.890566038,965.0,3.641509434,0.55,1.0
3.4327,52.0,5.126760563,1.133802817,313.0,2.204225352,2.545,1.0
3.5959,9.0,5.241603467,0.996749729,2460.0,2.665222102,1.427,1.0
2.5577,24.0,3.690533015,1.093078759,3093.0,2.460620525,2.023,1.0
2.2165,32.0,4.39539749,1.031380753,2309.0,2.415271967,2.317,1.0
6.135,11.0,6.622727273,1.028787879,1790.0,2.712121212,2.973,1.0
1.8163,33.0,4.88372093,1.096345515,1222.0,4.059800664,0.574,1.0
4.25,33.0,4.637583893,0.852348993,431.0,2.89261745,1.926,1.0
2.5326,20.0,6.292490119,1.292490119,647.0,2.557312253,1.368,1.0
3.5804,30.0,5.583638584,1.0,2411.0,2.943833944,3.838,1.0
